mol_name,label,center,mmff_angle,dft_angle,delta
cyclohexanol,H-H_C,C,106.81973476145508,106.89849124360636,0.0787564821512774
cyclohexanol,C-C_C,C,112.11083231902666,112.00981560570426,-0.10101671332239448
cyclohexanol,C-H_C,C,108.63416297003029,110.58855033050793,1.9543873604776394
cyclohexanol,C-H_C,C,109.1689344072478,109.86456345764874,0.6956290504009388
cyclohexanol,C-H_C,C,110.04553877678016,109.57069380129863,-0.47484497548153115
cyclohexanol,C-H_C,C,109.33440232214595,108.45748215363531,-0.8769201685106367
cyclohexanol,H-H_C,C,107.42893265832976,106.15830024389588,-1.2706324144338765
cyclohexanone,C-O_C,C,121.6225169214994,122.43510866090836,0.8125917394089583
cyclohexanone,C-O_C,C,121.62247101356897,122.43510866090836,0.8126376473393861
cyclohexanone,C-C_C,C,116.51208277763457,115.12976694993517,-1.3823158276994008
cyclohexanone,C-C_C,C,110.65263251510999,111.86578005017319,1.2131475350632002
cyclohexanone,C-H_C,C,108.04745117444064,107.56137696731209,-0.48607420712855287
cyclohexanone,C-H_C,C,109.14063262522157,108.56465632032547,-0.575976304896102
cyclohexanone,C-H_C,C,110.8997288443284,108.84356732512089,-2.0561615192075067
cyclohexanone,C-H_C,C,109.86992852336449,112.16897807747536,2.2990495541108658
cyclohexanone,H-H_C,C,108.163856538447,107.64779692069942,-0.5160596177475867
cyclohexanone,C-C_C,C,111.76998923979052,111.58938809006794,-0.1806011497225768
cyclohexanone,C-H_C,C,109.435831736417,109.06278684598186,-0.3730448904351391
cyclohexanone,C-H_C,C,109.65085232246372,109.61400178471598,-0.036850537747739054
cyclohexanone,C-H_C,C,109.08669361551844,109.23286361510853,0.1461699995900858
cyclohexanone,C-H_C,C,109.74195044153902,110.67580690221493,0.9338564606759121
cyclohexanone,H-H_C,C,107.03639365631054,106.52219347747672,-0.5142001788338177
cyclohexanone,C-C_C,C,110.92807283738757,111.15499941627873,0.22692657889115253
cyclohexanone,C-H_C,C,109.77548124199063,109.48230311863495,-0.2931781233556876
cyclohexanone,C-H_C,C,109.57679692182022,110.02645648343756,0.449659561617338
cyclohexanone,C-H_C,C,109.77553536003141,109.48230311863495,-0.293232241396467
cyclohexanone,C-H_C,C,109.57674400324335,110.02645648343756,0.44971248019420784
cyclohexanone,H-H_C,C,107.12923017047362,106.55721910408042,-0.5720110663932019
cyclohexanone,C-C_C,C,111.76995222523493,111.58938809006794,-0.1805641351669891
cyclohexanone,C-H_C,C,109.7421048359073,110.67580690221493,0.9337020663076316
cyclohexanone,C-H_C,C,109.08670945864853,109.23286361510853,0.14615415645999974
cyclohexanone,C-H_C,C,109.65086763064349,109.61400178471598,-0.03686584592750819
cyclohexanone,C-H_C,C,109.43573212544251,109.06278684598186,-0.3729452794606516
cyclohexanone,H-H_C,C,107.03634333204579,106.52219347747672,-0.5141498545690695
cyclohexanone,C-C_C,C,110.65264940304473,111.86578005017319,1.2131306471284518
cyclohexanone,C-H_C,C,109.86990999787794,112.16897807747536,2.2990680795974185
cyclohexanone,C-H_C,C,110.89977202615104,108.84356732512089,-2.056204701030154
cyclohexanone,C-H_C,C,109.14058425687456,108.56465632032547,-0.5759279365490926
cyclohexanone,C-H_C,C,108.04744372483225,107.56137696731209,-0.48606675752016315
cyclohexanone,H-H_C,C,108.16386955368799,107.64779692069942,-0.5160726329885676
diethyl_ether,C-H_C,C,111.35587214779785,111.53985030704685,0.1839781592489942
diethyl_ether,C-H_C,C,110.66790067379218,110.55519249042011,-0.11270818337206379
diethyl_ether,C-H_C,C,110.54524979522847,110.23370546733614,-0.3115443278923351
diethyl_ether,H-H_C,C,108.39916542925755,107.81353916075702,-0.5856262685005333
diethyl_ether,H-H_C,C,106.93905324197401,108.08148476998971,1.142431528015706
diethyl_ether,H-H_C,C,108.81399375970688,108.5129622612013,-0.30103149850558
diethyl_ether,C-O_C,C,110.73101567992057,112.412495663448,1.6814799835274243
diethyl_ether,C-H_C,C,108.84654000002021,109.98593451506687,1.1393945150466607
diethyl_ether,C-H_C,C,111.16867418550025,110.43546674015971,-0.7332074453405397
diethyl_ether,H-O_C,C,106.98499976980831,105.78744495756493,-1.1975548122433821
diethyl_ether,H-O_C,C,111.4931203458495,110.90858417323155,-0.584536172617959
diethyl_ether,H-H_C,C,107.43529914338123,107.07294960066336,-0.36234954271786535
diethyl_ether,C-C_O,O,114.33869241487416,114.99069829455166,0.6520058796775032
diethyl_ether,C-O_C,C,110.73104078907646,112.412495663448,1.6814548743715392
diethyl_ether,H-O_C,C,106.98508329163873,105.78744495756493,-1.197638334073801
diethyl_ether,H-O_C,C,111.49298951145576,110.90858417323155,-0.5844053382242151
diethyl_ether,C-H_C,C,108.84653965959245,109.98593451506687,1.1393948554744213
diethyl_ether,C-H_C,C,111.1687232503989,110.43546674015971,-0.7332565102391868
diethyl_ether,H-H_C,C,107.43527513897425,107.07294960066336,-0.3623255383108841
diethyl_ether,C-H_C,C,111.35588205320738,111.53986957935557,0.18398752614818648
diethyl_ether,C-H_C,C,110.54528594300928,110.23370546733614,-0.3115804756731393
diethyl_ether,C-H_C,C,110.6678853337172,110.55519249042011,-0.11269284329708285
diethyl_ether,H-H_C,C,106.93906250817047,108.08144951298658,1.1423870048161149
diethyl_ether,H-H_C,C,108.39916681092957,107.8135542509155,-0.58561256001407
diethyl_ether,H-H_C,C,108.81395135903321,108.5129622612013,-0.3009890978319163
dimethyl_ether,H-O_C,C,108.37820868537794,107.23236650205568,-1.1458421833222587
dimethyl_ether,H-O_C,C,110.49138056500398,111.80476018701138,1.3133796220074032
dimethyl_ether,H-O_C,C,110.49132912388986,111.8047243438118,1.3133952199219436
dimethyl_ether,H-H_C,C,108.63365259594028,108.91896105201306,0.28530845607278366
dimethyl_ether,H-H_C,C,108.63351496720895,108.91901224411843,0.28549727690948146
dimethyl_ether,H-H_C,C,110.15165505274246,108.09471685372976,-2.0569381990126914
dimethyl_ether,C-C_O,O,111.5463761553312,112.29540213688854,0.7490259815573381
dimethyl_ether,H-O_C,C,110.49131180722105,111.80476018701138,1.31344837979033
dimethyl_ether,H-O_C,C,110.49137941246775,111.8047243438118,1.313344931344048
dimethyl_ether,H-O_C,C,108.37808044809728,107.23236650205568,-1.145713946041596
dimethyl_ether,H-H_C,C,110.15162069248916,108.09471685372976,-2.0569038387593963
dimethyl_ether,H-H_C,C,108.63365068813397,108.91896105201306,0.28531036387909126
dimethyl_ether,H-H_C,C,108.63370025228929,108.91901224411843,0.2853119918291469
dimethylamine,H-N_C,C,111.20022273334543,109.26015181166318,-1.9400709216822491
dimethylamine,H-N_C,C,111.52423696054177,114.43767861382113,2.9134416532793637
dimethylamine,H-N_C,C,109.45581368092013,109.62891741426397,0.17310373334383655
dimethylamine,H-H_C,C,109.10931276062333,107.33499242688374,-1.7743203337395812
dimethylamine,H-H_C,C,107.49539738966932,107.6797273153429,0.18432992567358042
dimethylamine,H-H_C,C,107.917889665777,108.27372875124367,0.35583908546666976
dimethylamine,C-C_N,N,110.94590886998778,112.7424446174781,1.7965357474903243
dimethylamine,C-H_N,N,109.21025248501361,109.09699497858644,-0.1132575064271748
dimethylamine,C-H_N,N,109.21028949531069,109.09699497858644,-0.1132945167242525
dimethylamine,H-N_C,C,111.52425816639256,114.43767861382113,2.913420447428578
dimethylamine,H-N_C,C,111.20023558604997,109.26015181166318,-1.9400837743867925
dimethylamine,H-N_C,C,109.45575104399649,109.62890950864957,0.17315846465308482
dimethylamine,H-H_C,C,109.10931200996518,107.33499242688374,-1.7743195830814358
dimethylamine,H-H_C,C,107.91783529613637,108.27377533720168,0.35594004106530974
dimethylamine,H-H_C,C,107.49548148217342,107.67968591430783,0.18420443213440763
dioxane,C-O_C,C,112.24700400959519,111.94273975958625,-0.3042642500089414
dioxane,C-H_C,C,110.48422752004835,109.50121510481544,-0.9830124152329063
dioxane,C-H_C,C,110.7536926010276,110.3860473620175,-0.36764523901010193
dioxane,H-O_C,C,107.4316866730263,110.10622080196853,2.674534128942227
dioxane,H-O_C,C,107.75536456310546,107.00043995319248,-0.754924609912976
dioxane,H-H_C,C,107.9988382126982,107.79603935970006,-0.20279885299814282
dioxane,C-O_C,C,112.24621085932083,111.94258334563592,-0.3036275136849014
dioxane,C-H_C,C,110.48515247834227,109.50136774706691,-0.9837847312753638
dioxane,C-H_C,C,110.75346699130556,110.38588734870578,-0.3675796425997788
dioxane,H-O_C,C,107.43238330234752,110.10655145848413,2.6741681561366164
dioxane,H-O_C,C,107.75501709208982,107.00024873537083,-0.7547683567189836
dioxane,H-H_C,C,107.9985946771483,107.79606361147539,-0.20253106567291468
dioxane,C-C_O,O,112.7056271525552,113.78331145697463,1.077684304419435
dioxane,C-O_C,C,112.24825084220716,111.94293673156876,-0.30531411063839187
dioxane,H-O_C,C,107.43212478090891,110.10609783516637,2.673973054257459
dioxane,H-O_C,C,107.75523730910585,107.00061528235786,-0.7546220267479953
dioxane,C-H_C,C,110.48419350594673,109.50127666799179,-0.9829168379549458
dioxane,C-H_C,C,110.75322217614583,110.38574538183535,-0.36747679431047686
dioxane,H-H_C,C,107.99772101603511,107.7960215197983,-0.20169949623681305
dioxane,C-O_C,C,112.2473694583215,111.94288205225303,-0.3044874060684748
dioxane,C-H_C,C,110.75294020257859,110.38558211578284,-0.3673580867957469
dioxane,C-H_C,C,110.48440073210121,109.5013741318126,-0.9830266002886106
dioxane,H-O_C,C,107.755302588352,107.00044930147756,-0.754853286874436
dioxane,H-O_C,C,107.43250469574096,110.10647161034176,2.673966914600797
dioxane,H-H_C,C,107.9983001993804,107.79592793836049,-0.20237226101990302
dioxane,C-C_O,O,112.70588711103075,113.78328409856175,1.077396987531003
ethane,C-H_C,C,110.56794430091689,111.33453944292732,0.7665951420104307
ethane,C-H_C,C,110.5678606298753,111.32710634703763,0.7592457171623295
ethane,C-H_C,C,110.56800390406652,111.33052806273342,0.7625241586669063
ethane,H-H_C,C,108.35258226683945,107.54949043019053,-0.8030918366489175
ethane,H-H_C,C,108.35256078437195,107.55086090158991,-0.8016998827820316
ethane,H-H_C,C,108.35262294242784,107.54786007658835,-0.8047628658394927
ethane,C-H_C,C,110.56799364095876,111.3271186053816,0.7591249644228384
ethane,C-H_C,C,110.56785847006655,111.33047937273199,0.7626209026654323
ethane,C-H_C,C,110.56795568973004,111.33453944292732,0.7665837531972812
ethane,H-H_C,C,108.35246562989992,107.54782382701343,-0.8046418028864935
ethane,H-H_C,C,108.35262853971858,107.54953955802286,-0.8030889816957227
ethane,H-H_C,C,108.3526728990202,107.55088686014052,-0.8017860388796834
ethanol,C-H_C,C,110.7007441665025,111.03386257723524,0.3331184107327374
ethanol,C-H_C,C,110.88819622640905,111.01115241539195,0.12295618898289717
ethanol,C-H_C,C,110.60093289812087,110.45862756515267,-0.14230533296820624
ethanol,H-H_C,C,108.76675481834276,107.56021090381923,-1.206543914523536
ethanol,H-H_C,C,106.90167965378039,108.08032974871506,1.1786500949346674
ethanol,H-H_C,C,108.87021896378945,108.58328999149087,-0.2869289722985826
ethanol,C-O_C,C,109.97920613199706,112.85559104066205,2.8763849086649884
ethanol,C-H_C,C,111.0230194283988,110.15682099213195,-0.866198436266842
ethanol,C-H_C,C,110.48569001842108,110.2393348577271,-0.24635516069398022
ethanol,H-O_C,C,108.72227615305638,111.04137341877896,2.3190972657225757
ethanol,H-O_C,C,108.17065130485969,105.23632325477172,-2.93432805008797
ethanol,H-H_C,C,108.38515695966144,107.04929715611341,-1.3358598035480327
ethanol,C-H_O,O,107.54522430870203,107.37533780182783,-0.1698865068742066
ethyl_acetate,C-H_C,C,110.6119251687934,110.93081594242264,0.318890773629235
ethyl_acetate,C-H_C,C,110.61196445377138,110.93078627967223,0.31882182590085506
ethyl_acetate,C-H_C,C,110.90444755480003,109.85083393811905,-1.0536136166809769
ethyl_acetate,H-H_C,C,106.90364191649778,108.34131176433871,1.4376698478409367
ethyl_acetate,H-H_C,C,108.84899278972921,108.35249524699698,-0.4964975427322287
ethyl_acetate,H-H_C,C,108.84900824972085,108.35241923715377,-0.4965890125670853
ethyl_acetate,C-O_C,C,108.20559594390636,107.53851618964366,-0.6670797542627014
ethyl_acetate,C-H_C,C,109.72526972236416,112.03442666588514,2.309156943520975
ethyl_acetate,C-H_C,C,109.72533661895703,112.03447613562581,2.309139516668779
ethyl_acetate,H-O_C,C,109.7235873189135,108.87130173076132,-0.8522855881521849
ethyl_acetate,H-O_C,C,109.723565557463,108.87137549145912,-0.8521900660038852
ethyl_acetate,H-H_C,C,109.71580294082658,107.42044822624041,-2.2953547145861677
ethyl_acetate,C-C_O,O,114.12694710300462,115.86851049832397,1.7415633953193463
ethyl_acetate,C-O_C,C,109.98510890889315,110.79047017238618,0.8053612634930261
ethyl_acetate,O-O_C,C,125.56128855100772,123.63386670437336,-1.9274218466343598
ethyl_acetate,C-O_C,C,124.45360254003809,125.57566312318419,1.1220605831460944
ethyl_acetate,C-H_C,C,109.82909057282077,110.15424655735997,0.3251559845391938
ethyl_acetate,C-H_C,C,109.82922268485368,110.15428978284595,0.3250670979922745
ethyl_acetate,C-H_C,C,109.34753649558137,109.45172876394244,0.10419226836107498
ethyl_acetate,H-H_C,C,110.65068464848666,107.27858039210858,-3.37210425637808
ethyl_acetate,H-H_C,C,108.57522333214276,109.88859022274231,1.3133668905995535
ethyl_acetate,H-H_C,C,108.57529850131188,109.88859481794158,1.3132963166297031
ethylene,C-H_C,C,121.05029103051618,121.86637678316058,0.8160857526443976
ethylene,C-H_C,C,121.05020988092437,121.86637678316058,0.8161669022362048
ethylene,H-H_C,C,117.89949908839263,116.26724643360575,-1.6322526547868819
ethylene,C-H_C,C,121.05029103051618,121.86637678316058,0.8160857526443976
ethylene,C-H_C,C,121.05020988092437,121.86637678316058,0.8161669022362048
ethylene,H-H_C,C,117.89949908839263,116.26724643360575,-1.6322526547868819
formaldehyde,H-O_C,C,122.23578065106854,122.31356801381224,0.07778736274370601
formaldehyde,H-O_C,C,122.23572883079002,122.31356801381224,0.07783918302222048
formaldehyde,H-H_C,C,115.52849051804007,115.37286397229936,-0.15562654574071644
formic_acid,C-H_O,O,104.28978528190986,106.63962630705178,2.3498410251419273
formic_acid,O-O_C,C,121.84813420347831,125.22304554009885,3.374911336620542
formic_acid,H-O_C,C,111.49213828294086,109.3510637592723,-2.141074523668564
formic_acid,H-O_C,C,126.65972751347783,125.42589070055958,-1.2338368129182555
furan,C-C_C,C,106.14699439459199,106.07838778220643,-0.0686066123855511
furan,C-H_C,C,127.70833986556062,127.40752092139203,-0.3008189441685829
furan,C-H_C,C,126.14466573934916,126.51409129604004,0.36942555669087085
furan,C-C_C,C,106.14702159345221,106.07838778190879,-0.06863381154342107
furan,C-H_C,C,127.70839331037578,127.40744663202946,-0.30094667834632105
furan,C-H_C,C,126.1445850954641,126.51416558563108,0.3695804901669817
furan,C-O_C,C,110.4449915583784,110.53987374839785,0.09488219001944742
furan,C-H_C,C,133.96647708065552,133.80729037100775,-0.15918670964776993
furan,H-O_C,C,115.58853136070073,115.65283588023237,0.06430451953164606
furan,C-C_O,O,106.81599020071901,106.76347693686668,-0.052513263852333125
furan,C-O_C,C,110.44500225241283,110.53987374897507,0.09487149656223437
furan,H-O_C,C,115.58847399181296,115.6527172080507,0.06424321623774176
furan,C-H_C,C,133.9665237555066,133.8074090429063,-0.15911471260031362
heptan-1-ol,C-H_C,C,111.30587587645894,112.18999851041265,0.8841226339537087
heptan-1-ol,C-H_C,C,110.01761485933473,110.61396234258991,0.5963474832551867
heptan-1-ol,C-H_C,C,111.20275475434852,111.18344587937037,-0.019308874978150925
heptan-1-ol,H-H_C,C,107.33656338473962,107.60567513957191,0.269111754832295
heptan-1-ol,H-H_C,C,108.8452667805992,107.57305944036968,-1.272207340229528
heptan-1-ol,H-H_C,C,107.99665600915705,107.4686437327744,-0.528012276382654
heptan-1-ol,C-C_C,C,114.50532229753368,115.80693043578373,1.301608138250046
heptan-1-ol,C-H_C,C,109.2052084531836,109.02101183715985,-0.1841966160237547
heptan-1-ol,C-H_C,C,108.44605622932856,108.9094064704183,0.4633502410897421
heptan-1-ol,C-H_C,C,109.69295614559194,108.4928371547615,-1.2001189908304326
heptan-1-ol,C-H_C,C,108.16489789206072,108.30021505450334,0.13531716244261816
heptan-1-ol,H-H_C,C,106.51415410348804,105.85556938504138,-0.6585847184466616
heptan-1-ol,C-C_C,C,114.66336688031369,115.08680780776773,0.4234409274540383
heptan-1-ol,C-H_C,C,106.86932301069771,107.5233237827155,0.6540007720177812
heptan-1-ol,C-H_C,C,110.06605026960828,109.48744877319349,-0.578601496414791
heptan-1-ol,C-H_C,C,107.77638028225834,109.10532027862935,1.3289399963710053
heptan-1-ol,C-H_C,C,110.82276550246802,109.41679735571407,-1.405968146753949
heptan-1-ol,H-H_C,C,106.19077955770815,105.80178678976169,-0.388992767946462
heptan-1-ol,C-C_C,C,112.93621383698536,114.22681790904846,1.290604072063104
heptan-1-ol,C-H_C,C,109.96817948296234,108.58221761372033,-1.38596186924201
heptan-1-ol,C-H_C,C,108.08603038482413,109.51764371560148,1.4316133307773526
heptan-1-ol,C-H_C,C,111.1340653091348,110.23794851225207,-0.8961167968827226
heptan-1-ol,C-H_C,C,107.82014746088093,108.2331203021952,0.4129728413142715
heptan-1-ol,H-H_C,C,106.62654497591433,105.69903089988605,-0.9275140760282738
heptan-1-ol,C-C_C,C,113.19362662521382,114.65904511067718,1.4654184854633598
heptan-1-ol,C-H_C,C,108.79443052033507,108.42138408894967,-0.3730464313854043
heptan-1-ol,C-H_C,C,110.82618162337134,110.27375544800822,-0.5524261753631237
heptan-1-ol,C-H_C,C,107.87214310315773,108.57364845426983,0.7015053511121039
heptan-1-ol,C-H_C,C,109.58929054271889,108.3196898579256,-1.2696006847932892
heptan-1-ol,H-H_C,C,106.2841064973607,106.2529789697156,-0.031127527645097075
heptan-1-ol,C-C_C,C,114.49163803387506,114.3471319417915,-0.14450609208356013
heptan-1-ol,C-H_C,C,107.41451481244546,109.03116106080385,1.6166462483583928
heptan-1-ol,C-H_C,C,109.76902162648321,110.39566540772303,0.6266437812398209
heptan-1-ol,C-H_C,C,108.4437289047486,108.05511929430256,-0.38860961044603926
heptan-1-ol,C-H_C,C,109.36156225659737,107.97756683590296,-1.3839954206944043
heptan-1-ol,H-H_C,C,107.081110982958,106.7394706111343,-0.34164037182370066
heptan-1-ol,C-O_C,C,110.06873255729913,108.35884322452993,-1.709889332769194
heptan-1-ol,C-H_C,C,109.75562783121195,109.31177937134689,-0.44384845986506605
heptan-1-ol,C-H_C,C,111.55976180818874,110.44004971624211,-1.1197120919466244
heptan-1-ol,H-O_C,C,108.29233114104731,110.81581364157212,2.523482500524807
heptan-1-ol,H-O_C,C,108.91537457323116,110.72527092053954,1.8098963473083813
heptan-1-ol,H-H_C,C,108.16941305657464,107.18702666481225,-0.9823863917623896
heptan-1-ol,C-H_O,O,107.08346478326642,107.96107441580689,0.8776096325404694
hexane,C-H_C,C,111.57950709434974,112.02455131274006,0.44504421839032204
hexane,C-H_C,C,111.06183412375312,111.0184484988802,-0.04338562487291142
hexane,C-H_C,C,110.02399665314171,111.01670021053889,0.9927035573971779
hexane,H-H_C,C,108.49636131517396,107.57263596737803,-0.9237253477959229
hexane,H-H_C,C,107.53880957493351,107.38715358381609,-0.15165599111742267
hexane,H-H_C,C,108.00463276796923,107.61509008375161,-0.3895426842176164
hexane,C-C_C,C,113.63269489768821,114.63635943382049,1.003664536132277
hexane,C-H_C,C,109.48281059521501,109.41552190103494,-0.06728869418007832
hexane,C-H_C,C,108.39173334330818,108.77196259303354,0.3802292497253603
hexane,C-H_C,C,109.93373702395151,109.14398148492312,-0.7897555390283912
hexane,C-H_C,C,108.37663475256899,108.55572751450572,0.17909276193672952
hexane,H-H_C,C,106.77850231138383,105.95790251203542,-0.8205997993484146
hexane,C-C_C,C,113.26829696828862,114.4940672272401,1.2257702589514707
hexane,C-H_C,C,109.58255351648175,109.12763560116878,-0.45491791531297565
hexane,C-H_C,C,107.61754057414215,108.33427862262882,0.7167380484866612
hexane,C-H_C,C,109.77015004511203,109.10871590148467,-0.6614341436273605
hexane,C-H_C,C,109.54548069864451,109.36522435793202,-0.1802563407124893
hexane,H-H_C,C,106.83585917076506,106.07460759720817,-0.7612515735568905
hexane,C-C_C,C,113.26830727605572,114.49403943080199,1.225732154746268
hexane,C-H_C,C,109.54537238902276,109.36523616245623,-0.18013622656653183
hexane,C-H_C,C,109.7701658363286,109.10871590148467,-0.6614499348439296
hexane,C-H_C,C,107.61761497214023,108.33425005439808,0.7166350822578522
hexane,C-H_C,C,109.58258129987142,109.12762993555923,-0.4549513643121941
hexane,H-H_C,C,106.83583748639438,106.07466447434084,-0.7611730120535469
hexane,C-C_C,C,113.63280754912796,114.63634759869024,1.0035400495622753
hexane,C-H_C,C,108.37662555884147,108.55571431404631,0.17908875520484457
hexane,C-H_C,C,109.93364812136625,109.1440291633495,-0.7896189580167459
hexane,C-H_C,C,108.39180266303676,108.77195123764898,0.38014857461222107
hexane,C-H_C,C,109.4827910401494,109.4155402186779,-0.06725082147148953
hexane,H-H_C,C,106.77842913654273,105.95787032432911,-0.8205588122136191
hexane,C-H_C,C,111.06182417076572,111.01845124500595,-0.04337292575976903
hexane,C-H_C,C,110.02399391513312,111.01665336827662,0.9926594531435029
hexane,C-H_C,C,111.57966021961725,112.0245490558199,0.44488883620265085
hexane,H-H_C,C,108.0045541540511,107.61509008375161,-0.38946407029949626
hexane,H-H_C,C,108.49628195303016,107.57270643548704,-0.9235755175431279
hexane,H-H_C,C,107.53881971925131,107.38713216380135,-0.1516875554499535
isobutylene,C-H_C,C,110.29147772130929,111.04645433968297,0.754976618373675
isobutylene,C-H_C,C,110.2914376070181,111.04647774183933,0.755040134821229
isobutylene,C-H_C,C,112.07589933474371,111.85662002451079,-0.21927931023292047
isobutylene,H-H_C,C,108.55283458385149,106.43735466253585,-2.1154799213156394
isobutylene,H-H_C,C,107.7552854697407,108.11789741276,0.3626119430193029
isobutylene,H-H_C,C,107.75522929967254,108.11790352924123,0.36267422956869666
isobutylene,C-C_C,C,122.04365456605115,122.11373959249995,0.07008502644880821
isobutylene,C-C_C,C,115.91264162517429,115.7725208149523,-0.14012081022198686
isobutylene,C-C_C,C,122.04370380869747,122.11373959249995,0.07003578380248143
isobutylene,C-H_C,C,121.57216020194576,121.72023808830735,0.14807788636159103
isobutylene,C-H_C,C,121.57205351041121,121.72023808830735,0.1481845778961457
isobutylene,H-H_C,C,116.85578628731975,116.55952382331235,-0.2962624640073983
isobutylene,C-H_C,C,112.07593155279643,111.85662002454916,-0.21931152824727462
isobutylene,C-H_C,C,110.2914083547588,111.04646521190028,0.7550568571414829
isobutylene,C-H_C,C,110.29153113383198,111.0464491429403,0.754918009108323
isobutylene,H-H_C,C,107.75521103074966,108.11789625850187,0.362685227752209
isobutylene,H-H_C,C,107.75535376718169,108.11788259485115,0.3625288276694647
isobutylene,H-H_C,C,108.55272363904199,106.43739627940275,-2.115327359639238
methane,H-H_C,C,109.47123790271283,109.47122063447374,-1.7268239091094983e-05
methane,H-H_C,C,109.47121708331095,109.47122063447374,3.551162791382012e-06
methane,H-H_C,C,109.47124709580591,109.47122063447374,-2.6461332168992158e-05
methane,H-H_C,C,109.47122239977728,109.47122063447374,-1.7653035371267833e-06
methane,H-H_C,C,109.47119833701274,109.47122063447374,2.2297461001130614e-05
methane,H-H_C,C,109.4712009882141,109.47122063447374,1.9646259644900965e-05
methanesulfonyl_chloride,H-S_C,C,108.21108395716286,105.92898061779847,-2.282103339364383
